Name,Year,ProgramName,Discipline,Course
905c45fe17f2ab027a0bc9b2c0053a1e,1711,B.Tech,Civil Engineering," ES 221 - Mechanics of Solids, CE 202 - Sustainability and Environment, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV"
ef2b6e8f17b087d0db83f6a869cdd6cc,1731,Ph.D,Materials Science & Engineering, MSE 799 - Ph.D Thesis
899df7e9922c951a9b6afa23df151eab,1751,M.Sc,Chemistry," CH 629 - Medicinal Chemistry for life, CH 517 - Bioinorganic Chemistry, CH 599 (B) - Project In Chemistry (B), CH 599 (C) - Project In Chemistry (C), CH 632 - Solid State Chemistry And Applications, FP 602 - Writing"
8fedac38740839e09ee786579ce404f3,1431,Ph.D,Chemical Engineering, CL 799 - Ph.D Thesis
8c8ff1621cb4f4c4c01d60194edab227,1751,M.Sc,Chemistry," CH 517 - Bioinorganic Chemistry, CH 599 (B) - Project In Chemistry (B), CH 599 (C) - Project In Chemistry (C), CH 632 - Solid State Chemistry And Applications, FP 602 - Writing"
67a1e7a05c9462db8e85efa9ac039ed7,1511,B.Tech,Electrical Engineering," EE 609 - Advanced Signal Processing, ES 616 - Digital Control Systems, HS 111 - Urdu Script and Poetry, ES 641 - Electronic Instrumentation, HS 515 - The Politics Of The Environment, HS 421 - Introduction to Linguistics"
ccb5cb7ce1e30a7d691a6a805e650252,1351,Ph.D,Mathematics," MA 799 - Ph.D Thesis, IN 791-II - Independent Project-II, MA 629 - Introduction To Differential Geometry"
aa49a0192585704ec40ef7eeebac93fb,1831,Ph.D,Humanities and Social Science," HS 507 - Humanism, Anti-humanism, and Posthumanism, CG 604 - Phenomenology, Embodiment, And Consciousness, HS 517 - Literary Experiment In European Modernism, FP 602 - Writing"
b19a52192847560c62675f4f1c8b0870,1821,M.Tech,Civil Engineering," ES 622 - Finite Element Methods, MA 602 - Advanced Numerical Methods in Engineering, CE 602 - Analysis and Design of Foundation Systems, CE 629 - Geosynthetics"
843a798dd328fd7f9b8f7b7669b57b14,1825,M.Tech,Electrical Engineering," MA 602 - Advanced Numerical Methods in Engineering, EE 699 - M.Tech Thesis, EE 651 - Cmos Analog Ic Design, ES 215 - Computer Organization And Architecture"
2def020e439c7453ad33a12d9ed226da,1711,B.Tech,Materials Science & Engineering," ES 221 - Mechanics of Solids, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, MSE 309 - Material Thermodynamics And Kinetics, MSE 201 (N) - Phase Transformation And Phase Equilibrium"
75bcd10d21b56f55f0df9e8148a3495d,1711,B.Tech,Electrical Engineering," EE 331 - Electrical Machines, ES 202 - Introduction to Materials, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, ES 216 - Signals, Systems and Networks"
1fa14a96789a2f2d772acc6ef3a08441,1811,B.Tech,Chemical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
a5607be35c5a267c445a7950dd8f85f5,1231,Ph.D,Humanities and Social Science, IN 700 - Ph.D Thesis
06a7f78eb192591190959d97a0c6bcdf,1511,B.Tech,Mechanical Engineering," CH 301 - Forensic Chemistry, CH 502 - Chemistry of Natural Products, HS 642 - Structures and Hydrology in Ancient India, CH 517 - Bioinorganic Chemistry, HS 514 - Sociology Of Tourism, HS 104(R) - Foundational Sanskrit, HS 223 - Sanskrit Literature"
f14d61f855c155b47347991fa3db0790,1751,M.Sc,Cognitive Sciences," CG 501 - Computation and Cognition, CG 599C - Project in Cognitive Science (C), CG 599D - Project in Cognitive Science (D), CG 603 - Perception And Attention, HS 223 - Sanskrit Literature, FP 602 - Writing"
6293c07ec70cddabbe1972545728523b,1611,B.Tech,Civil Engineering," CE 304 - Concrete Design, CE 305 - Steel Design, CE 306 - Civil Engineering Materials Lab, CE 307 - Masonry Design, CE 402 - Geotechnical Engineering, CE 403 - Construction Technology &amp; Management, CE 309 - Field Survey Project, CH 517 - Bioinorganic Chemistry, CE 631 - Irrigation Engineering And Hydraulic Structures"
b8adde95c4593e66da54ddb25af15503,1811,B.Tech,Comp Science & Engg," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
ca92c08af09d2646216ab56706a63748,1851,M.Sc,Physics," PH 504 - Quantum Mechanics II, PH 505 - Classical Electrodynamics, PH 506 - Methods of Experimental Physics, PH 507 - Statistical Mechanics , PH 599 - Project in Physics"
250727795a0add4f284d3dcea292084f,1811,B.Tech,Mechanical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
7cda7d8dbd0abce77985c344ff38358c,1731,Ph.D,Mathematics," MA 605 - Commutative Algebra, MA 629 - Introduction To Differential Geometry, FP 602 - Writing"
6b4f65e4cbcc1b28c3b71240cd62ebc8,1852,M.A,Humanities and Social Science," HS 644 - Critical Perspectives On Sociology And Anthropology, HS 599(A) - Project in HSS (A), HS 513 - Perspectives In History, FP 602 - Writing, HS 421 - Introduction to Linguistics"
107564e14cf6248d6cd812336a8f295d,1831,Ph.D,Physics," IN 792 - Independent Research Seminar, PH 607 - Topics in Quantum and Statistical Mechanics, PH 798 - Seminar, IN 791 - Independent Project, FP 602 - Writing, PH 615 - Physics of two-dimensional materials"
d96b43a347ea285710cb07bfb3d47d14,1831,Ph.D,Civil Engineering," CE 605 - Remote Sensing of Land and Water Resources, IN 792 - Independent Research Seminar, CE 798 - Seminar, ES 652 - Contaminant Transport And Remediation, FP 602 - Writing"
7638366a15dfcd1665c8564f415082e0,1821,M.Tech,Electrical Engineering," EE 609 - Advanced Signal Processing, ES 615 - Nature Inspired Computing, MA 602 - Advanced Numerical Methods in Engineering, HS 421 - Introduction to Linguistics"
829485f9c1adf492b3d6d7bdd06c014a,1511,B.Tech,Electrical Engineering," CH 301 - Forensic Chemistry, HS 103 - French Studies, CH 517 - Bioinorganic Chemistry, HS 515 - The Politics Of The Environment, BE 402 - Biomolecular Forensics"
99b81615e1d9f9fe73e3e0cab1e2d4c9,1731,Ph.D,Mechanical Engineering," ME 799 - Ph.D Thesis, ME 640 - Fracture Mechanics, ES 648 - Nonlinear Dynamics And Vibrations"
a23edbc0a1fb49f9347b4f04a3aaa277,1751,M.Sc,Mathematics," MA 510 - Topology, MA 602 - Advanced Numerical Methods in Engineering, MA 599 - Project in Mathematics, MA 623 - Number Theory, Ma 624 - Partial Differential Equations, FP 602 - Writing"
1c34bcb8b9f55e21c93cddac96d87600,1852,M.A,Humanities and Social Science," CH 517 - Bioinorganic Chemistry, HS 499 - Project Course, HS 644 - Critical Perspectives On Sociology And Anthropology, HS 599(A) - Project in HSS (A), HS 513 - Perspectives In History, FP 602 - Writing"
6c9a8100185db0c1a96abbe3a342d9ca,1331,Ph.D,Materials Science & Engineering, MSE 799 - Ph.D Thesis
f3dc702233c5d06eedc5fb45afbd5941,1411,B.Tech,Chemical Engineering," ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, HS 515 - The Politics Of The Environment"
ca1e0294937d16234bc7ad097db27137,1851,M.Sc,Mathematics," MA 501 - Basic Algebra, MA 502 - Complex Analysis, MA 510 - Topology, MA 622 - Measure Theory, Ma 624 - Partial Differential Equations, FP 602 - Writing"
54dbd1c85abc730f427290f60d3ab690,1611,B.Tech,Materials Science & Engineering," CH 517 - Bioinorganic Chemistry, MSE 352 - Materials Characterization Techniques, MSE 399 - Project Course, MSE 307 - Materials Processing, MSE 302(N) - Corrosion and degradation of materials, MS 304 - Organizational Behaviour &amp; Human Resource Management"
47c7705f79caccbaf57a16dbd13ab073,1711,B.Tech,Comp Science & Engg," ES 202 - Introduction to Materials, ES 301 - Data Structures And Algorithms Ii , HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, ES 215 - Computer Organization And Architecture, ES 214 - Discrete Mathematics"
9e7ed4bb83d4685c9010380ac479b388,1431,Ph.D,Physics, PH 799 - Ph.D Thesis
3c8f1acb72bad1d23d23ef5dc909ce09,1611,B.Tech,Comp Science & Engg," CH 301 - Forensic Chemistry, ES 301 - Data Structures And Algorithms Ii , EH 608 - Biodiversity Conservation And Sustainable Development, ES 215 - Computer Organization And Architecture, ES 214 - Discrete Mathematics, BE 402 - Biomolecular Forensics"
1527f69c9fc486377743c89ba3e44df8,1721,M.Tech,Civil Engineering, CE 699 - M.Tech Thesis
818bbd6ea00d04c1858faf25b43723ae,1611,B.Tech,Mechanical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 332 - Control Theory, ME 322 - Synthesis and Analysis of Mechanisms, ME 332 - Industrial Engineering and Operations Research, ME 352 - Mechanical Engineering Laboratory II, ME 391 - Integrated Design and Manufacturing I, CH 517 - Bioinorganic Chemistry"
df65978738332bc4521dfb1390148274,1721,M.Tech,Civil Engineering, CE 699 - M.Tech Thesis
9276bf261aab5cd36407caf3669d1021,1835,Ph.D,Civil Engineering," CE 613 - Analysis and Design of Masonry Buildings, CE 622 - Structural Dynamics, ES 622 - Finite Element Methods, MA 602 - Advanced Numerical Methods in Engineering, CE 798 - Seminar, CE 799 - Ph.D Thesis"
baf8e114e6c83926c2d431b4721dab13,1411,B.Tech,Chemical Engineering," CL 324 - Introduction to Polymer Science and Engineering, CL 352 - Mass Transfer and Reaction Engineering Lab, CL 604 - Advanced Reaction Engineering, ES 106 - Manufacturing and Workshop Practice, ES 634 - Applied Multivariate Data Analysis, CL 499 - Project Course"
3b55f1def3f116d3f850f4f44e667ab8,1711,B.Tech,Mechanical Engineering," ES 221 - Mechanics of Solids, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, ES 214 - Discrete Mathematics"
aa53ecba0a0c42a71ad11418ca7710f6,1531,Ph.D,Mathematics, MA 799 - Ph.D Thesis
16f7154f38a374d283d21cedd26477d7,1711,B.Tech,Electrical Engineering," EE 331 - Electrical Machines, ES 105 - Electrical and Electronics Lab, ES 202 - Introduction to Materials, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, ES 216 - Signals, Systems and Networks"
927a66922541ce5448314fcf222109e9,1811,B.Tech,Electrical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
5e8d73ceb4986e4af1089d52683010e5,1511,B.Tech,Civil Engineering," CH 301 - Forensic Chemistry, HS 103 - French Studies, CH 517 - Bioinorganic Chemistry, CH 499 - Project Course, HS 223 - Sanskrit Literature, BE 402 - Biomolecular Forensics, HS 421 - Introduction to Linguistics"
2fc9697f28bfd30cecf7f64fafa4442d,1821,M.Tech,Civil Engineering," CE 613 - Analysis and Design of Masonry Buildings, CE 622 - Structural Dynamics, ES 622 - Finite Element Methods, MA 602 - Advanced Numerical Methods in Engineering"
64e5ee9d5b75175e05b0b86ff8f09c5e,1831,Ph.D,Materials Science & Engineering," IN 791-I - Independent Project-I, MSE 628  - Advanced Engineering Materials, IN 791 - Independent Project, FP 602 - Writing"
a5878e07c4a828f22493f12eb2be56df,1431,Ph.D,Chemistry," IN 792 - Independent Research Seminar, CH 799 - Ph.D Thesis"
504459c88597536d222a7bacd9106bd0,1752,M.A,Humanities and Social Science," CH 499 - Project Course, HS 599(A) - Project in HSS (A), HS 599(B) - Project in HSS (B), HS 599(C) - Project in HSS (C), MA 632 - Applied Statistics"
77b1d938e84d490b795741b6b4f19066,1511,B.Tech,Mechanical Engineering," CH 301 - Forensic Chemistry, HS 103 - French Studies, HS 111 - Urdu Script and Poetry, IN 302 - Technological progress and Human Values, ME 626 - Industrial Hydraulics &amp; Pneumatics, HS 514 - Sociology Of Tourism, BE 402 - Biomolecular Forensics"
0a9e48d90095731c9933420f3886e7d1,1531,Ph.D,Chemistry, CH 799 - Ph.D Thesis
c4b383123ca0f76ccc062d10a396a4f8,1431,Ph.D,Cognitive Sciences, CG 799 - Ph.D Thesis
7843ef8dd4443e370eb76a9cbbd3a048,1711,B.Tech,Mechanical Engineering," ES 221 - Mechanics of Solids, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, ME 399 - Project Course"
e038be3c4ee5d5f4ce57b877177311b2,1821,M.Tech,Materials Science & Engineering," MSE 626 - Light Metal Alloys for Automotive Industry, MSE 699 - M.Tech Thesis, CH 517 - Bioinorganic Chemistry, CH 632 - Solid State Chemistry And Applications, MS 304 - Organizational Behaviour &amp; Human Resource Management"
ae9a3717d30390f7f449a3481a0cd72c,1431,Ph.D,Electrical Engineering," EE 799 - Ph.D Thesis, EE 798 - Seminar"
ae96579ef340ad6dc2e11f5477918188,1411,B.Tech-M.Sc Dual Degree,Mathematics," MA 502 - Complex Analysis, MA 602 - Advanced Numerical Methods in Engineering, MA 599 - Project in Mathematics, MA 629 - Introduction To Differential Geometry"
4ef960ab834d7b5ca8a18760a58cff95,1751,M.Sc,Cognitive Sciences," HS 151 - Economics, CG 599B - Project in Cognitive Science (B), CG 599C - Project in Cognitive Science (C), CG 599A - Project in Cognitive Science (A), CG 599D - Project in Cognitive Science (D), FP 602 - Writing"
76671495bdbcbab6bd5e1f8ebd108b53,1531,Ph.D,Cognitive Sciences, CG 799 - Ph.D Thesis
af3cc43a33ac889d96f33d397d0ed6b9,1611,B.Tech,Electrical Engineering," EE 333 - Power Electronics, EE 341 - Communication Systems, ES 301 - Data Structures And Algorithms Ii , ES 332 - Control Theory, MS 204 - Business Communications"
05c1123868ce487d206e1a75c4abd98d,1821,M.Tech,Materials Science & Engineering," MSE 626 - Light Metal Alloys for Automotive Industry, MSE 628  - Advanced Engineering Materials, CH 517 - Bioinorganic Chemistry, CH 632 - Solid State Chemistry And Applications"
b0ed135771c416d8ff0480380f9093bb,1611,B.Tech,Comp Science & Engg," CS 399 - Project Course, HS 508 - Introduction to Indian Knowledge Systems, HS 514 - Sociology Of Tourism"
e6098d59c991837dbdd15e2b7c1e1ae5,1831,Ph.D,Chemical Engineering," CL 602 - Advanced Thermodynamics, CL 604 - Advanced Reaction Engineering, HS 305 - Perspectives in Psychology, IN 792 - Independent Research Seminar, FP 602 - Writing"
daf362be3dab4d912d034212d641305a,1751,M.Sc,Physics," PH 599(A) - Project In Physics (A), PH 599 (B) - Project In Physics (B), PH 599 (C) - Project In Physics (C), ES 643 - Quantum Computation And Information, FP 602 - Writing, PH 614 - Atomic and Molecular Physics"
434fbf1bca8952029f9b654af568d8ba,1811,B.Tech,Materials Science & Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
c94c97521ea483166188c7a8f77edc2c,1531,Ph.D,Physics, PH 799 - Ph.D Thesis
9c84dedb8dead54a9449d3802c22424f,1311,B.Tech,Civil Engineering," CE 304 - Concrete Design, CE 305 - Steel Design, CE 307 - Masonry Design, HS 508 - Introduction to Indian Knowledge Systems, HS 514 - Sociology Of Tourism"
ec43c8b653d4bebf89d7487d88c9bc69,1721,M.Tech,Chemical Engineering, CL 699 - M.Tech Thesis
f947863162d6dbb76910e72d13d5f29b,1435,Ph.D,Comp Science & Engg, CS 799 - Ph.D Thesis
f6297c601cd97b7e45c6b66608e99c0b,1821,M.Tech,Electrical Engineering," MA 602 - Advanced Numerical Methods in Engineering, EE 699 - M.Tech Thesis, ES 637 - Mathematical Foundations For Computer Vision And Graphics, ES 654 - Machine Learning"
2a3a84daeb1f67ef2cdcdd29f3da12de,1752,M.A,Humanities and Social Science," HS 599(A) - Project in HSS (A), HS 599(B) - Project in HSS (B), HS 599(C) - Project in HSS (C), HS 515 - The Politics Of The Environment, EH 608 - Biodiversity Conservation And Sustainable Development, MA 632 - Applied Statistics"
7ffd6d70727f1e70c119b900a9457a35,1821,M.Tech,Civil Engineering," ES 622 - Finite Element Methods, MA 602 - Advanced Numerical Methods in Engineering, CE 602 - Analysis and Design of Foundation Systems, CE 629 - Geosynthetics"
dd73657a9198ddcf86d9dfd59749c959,1611,B.Tech,Civil Engineering," CE 304 - Concrete Design, CE 305 - Steel Design, CE 306 - Civil Engineering Materials Lab, CE 307 - Masonry Design, CE 403 - Construction Technology &amp; Management, CE 309 - Field Survey Project, HS 642 - Structures and Hydrology in Ancient India"
590fa23f5afbd855d887a070319d72fc,1611,B.Tech,Civil Engineering," CE 304 - Concrete Design, CE 305 - Steel Design, CE 306 - Civil Engineering Materials Lab, CE 307 - Masonry Design, HS 631 - Digital Cultures and New Media, CE 403 - Construction Technology &amp; Management, CE 309 - Field Survey Project, HS 642 - Structures and Hydrology in Ancient India, CH 517 - Bioinorganic Chemistry"
f6c8d7baead810b52db2aa9ac63f47f5,1721,M.Tech,Electrical Engineering, EE 699 - M.Tech Thesis
ea07190b6d7b720671f2714eabf36fcc,1752,M.A,Humanities and Social Science," HS 599(A) - Project in HSS (A), HS 599(B) - Project in HSS (B), HS 599(C) - Project in HSS (C), HS 599(D) - Project in HSS (D)"
0b3a43c57c7735eb1834dc1920d3f083,1711,B.Tech,Materials Science & Engineering," ES 221 - Mechanics of Solids, ES 105 - Electrical and Electronics Lab, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, MSE 309 - Material Thermodynamics And Kinetics, MSE 201 (N) - Phase Transformation And Phase Equilibrium"
